age_of_head,building_id,children,household_id,income,persons,puma,tenure,workers
71,554204,0,305679,91500,1,11603,1,1
24,1029653,0,1538300,45900,2,11705,1,2
44,1066652,2,1590968,110900,4,11706,2,2
38,554297,0,774151,74500,2,11611,1,2
54,1090445,0,1471101,468540,2,11704,1,1
78,186872,0,148399,35500,2,11602,1,0
74,554592,0,354667,45400,1,11604,1,1
61,535821,0,566692,14200,1,11616,2,1
39,152893,2,499384,110000,4,11607,1,2
67,463957,0,205451,144800,2,11601,1,1
45,534859,2,465351,245200,4,11606,1,2
36,993343,3,1394523,36800,5,11702,1,1
45,206449,0,940470,22800,1,11614,1,1
69,977675,0,1343637,122100,2,11703,1,0
70,457841,0,473132,91700,2,11606,1,0
62,371489,0,923977,56000,2,11614,1,0
30,355745,0,467029,104000,2,11606,1,2
58,1054185,0,1366387,180000,2,11702,1,1
65,556720,0,442326,108000,2,11606,1,0
34,556833,0,623313,210000,1,11608,2,1
49,493720,2,111071,48000,4,11602,1,1
60,489903,0,549041,9400,1,11616,1,0
39,882362,3,1065291,104000,4,11502,1,1
28,1147932,0,1377837,115000,2,11702,1,2
30,542584,0,286603,50230,1,11603,2,1
32,686513,1,1098768,34420,3,11501,2,1
67,695934,0,1194388,108800,2,11507,1,1
63,1170482,0,1401262,91500,1,11702,1,1
33,1170958,0,1397887,80000,2,11702,2,1
54,337000,1,466344,202000,3,11606,1,2
34,526907,0,329233,90000,1,11604,2,1
83,526969,0,607874,44000,1,11608,2,0
69,58905,0,961547,55200,1,11615,1,0
58,645776,1,30788,89450,4,11802,1,2
49,329351,0,598663,250870,2,11608,1,1
30,1170582,3,1366229,44000,5,11702,2,1
30,467477,0,228950,150000,2,11601,1,2
61,679934,0,1192899,61700,2,11507,1,0
62,529472,0,434794,140000,2,11605,2,2
45,117940,0,793311,170100,1,11611,1,1
38,727861,2,1160026,138300,4,11504,1,1
47,275641,1,679043,390000,4,11609,1,2
24,549895,0,427195,70000,1,11605,2,1
73,540965,0,781947,24200,1,11611,2,0
57,143624,0,772020,109700,2,11611,1,0
36,1014676,3,1367184,36800,5,11702,1,1
59,734345,0,1116712,22000,2,11501,2,1
57,372685,0,685918,161400,3,11609,1,2
70,339948,0,574863,67500,2,11616,1,0
67,229929,0,102782,146700,2,11602,1,1
59,269344,0,762499,70000,1,11611,1,1
30,556314,0,370963,50000,1,11604,2,1
62,540052,0,308448,74000,2,11603,2,1
50,612722,0,71570,37000,2,11801,2,1
52,979255,1,1411156,158000,4,11701,1,2
45,645910,1,55665,66000,3,11801,1,2
42,588609,0,47701,51200,2,11802,2,1
69,265959,0,351883,296500,2,11604,1,2
59,874529,1,1225659,162900,5,11506,1,2
71,910441,0,1046442,24700,1,11502,1,0
69,531752,0,619522,206900,3,11608,1,2
28,522032,0,239514,121800,1,11603,2,1
45,213681,2,568218,215600,4,11616,1,2
58,520541,0,285396,216150,2,11603,1,2
27,209953,2,820934,94000,5,11612,2,1
29,551281,0,786876,107000,1,11611,2,1
38,954624,0,1411490,76400,2,11701,2,2
54,177333,1,193269,542000,3,11601,1,2
27,469061,0,292013,50000,1,11603,2,1
83,1062312,0,1561743,3300,1,11706,2,0
61,1070630,1,1335546,34000,3,11703,1,1
54,957115,0,1360483,37000,1,11702,1,0
76,442254,0,354352,120000,2,11604,1,1
39,807261,1,1086594,40000,2,11501,1,1
64,211367,0,398207,12100,1,11605,2,0
42,552048,0,287016,28800,1,11603,2,0
29,752510,2,1144725,10800,3,11504,2,1
43,556197,0,606100,463000,2,11608,1,2
57,448334,0,401276,194100,2,11605,1,2
85,1040518,0,1440623,44600,1,11701,1,0
31,551416,0,335465,44300,1,11604,2,1
26,511259,0,178984,128100,2,11601,2,2
30,238432,2,905350,67030,4,11614,2,2
71,353364,0,685213,46800,2,11609,1,0
82,581023,0,83010,114900,1,11801,1,0
46,1074021,0,1471628,243600,2,11704,1,2
50,974735,0,1433898,239500,3,11701,1,3
49,76300,0,837350,565000,2,11612,1,2
71,976549,0,1314836,58300,2,11703,1,1
28,118132,0,390523,58000,1,11605,2,1
66,1170863,0,1403864,25000,2,11702,1,2
10,1098856,1,1482671,-1,1,11704,-1,0
32,42788,0,815201,23600,2,11612,2,2
31,503457,0,175419,70000,1,11601,2,1
57,223649,0,697705,467000,2,11609,1,1
69,488559,0,156913,120400,2,11602,1,1
40,780169,8,1162633,86000,10,11504,1,1
28,288055,0,135151,100010,1,11602,2,1
46,686746,0,1108654,109000,2,11501,2,2
77,83055,0,251017,71600,2,11603,1,0
41,618706,3,26912,62900,5,11802,1,1
35,794742,0,1276297,77000,1,11503,1,1
36,478901,0,362849,137828,5,11604,2,3
54,555452,0,596167,64000,2,11608,1,1
9,658517,3,1031687,188800,3,11502,1,1
55,1177449,0,1505597,156400,3,11705,1,3
26,554934,0,237882,82500,2,11603,2,2
37,421844,3,822570,53800,5,11612,2,1
33,1035606,0,1403088,161000,2,11702,1,2
73,1086585,0,1310986,38000,1,11703,1,1
64,771994,0,1064200,53000,1,11502,2,0
55,741902,0,1098335,8800,1,11501,2,0
25,520527,0,334090,19300,1,11604,2,1
54,555910,0,293249,208400,2,11603,1,1
29,1130110,0,1399149,40000,1,11702,1,1
66,1095223,0,1513181,79000,2,11705,1,0
48,769646,0,1146094,93000,3,11504,1,2
39,313734,1,749285,39600,2,11610,2,1
64,1092358,0,1394671,91000,1,11702,2,1
76,351286,0,810066,80100,2,11612,1,0
57,545844,0,527996,93000,1,11607,2,1
60,595771,0,80054,1510,1,11801,2,0
72,962646,0,1317848,43400,2,11703,2,1
21,514577,0,740306,59500,2,11610,2,2
34,551370,0,138642,240,1,11602,2,0
44,670463,1,1041064,80530,5,11502,1,3
52,240632,0,891575,132000,3,11613,1,2
84,871368,0,1235878,90300,1,11506,1,0
44,555878,1,665602,192000,3,11609,1,2
58,889408,0,1029562,0,4,11505,2,0
45,341672,2,576864,467930,4,11616,1,1
64,9721,0,943140,19300,1,11615,1,0
51,553653,1,864172,75700,2,11613,2,1
51,674349,0,1047766,137000,2,11502,1,2
43,1031984,1,1424614,191000,3,11701,1,0
58,203836,0,550406,128000,4,11616,1,1
53,1165599,0,1490085,217600,2,11704,1,2
68,876656,0,1045192,40550,1,11502,1,0
43,714270,0,1017487,126500,3,11505,1,3
30,538320,0,175029,137000,2,11601,2,2
52,640869,0,12192,100000,1,11802,1,1
32,545334,0,888528,179000,3,11613,2,3
31,625168,0,50762,2000,1,11802,2,1
80,16748,0,360387,126400,3,11604,1,0
38,644152,0,96309,65000,1,11801,2,1
35,525915,0,406377,25200,1,11605,2,1
48,914466,0,1125052,62000,1,11501,1,1
42,75618,0,977581,72000,1,11615,1,1
54,33013,0,633210,166000,2,11608,1,2
54,35900,0,642144,166000,2,11608,1,2
62,490039,0,857933,57600,2,11613,1,1
24,718313,0,1098898,40000,1,11501,2,1
48,539063,0,603025,70000,1,11608,2,1
43,684705,0,1176101,36000,1,11504,1,1
35,955011,0,1456371,139140,2,11701,1,0
56,1046772,0,1366529,100700,3,11702,2,1
22,515667,0,538767,60110,1,11607,2,1
45,251523,2,691339,206000,4,11609,1,2
33,782899,4,1146388,65100,6,11504,2,1
50,1095810,0,1432483,29500,1,11701,2,1
51,201249,1,894995,162208,3,11613,1,1
50,706951,0,1027287,109600,2,11505,2,2
53,229352,0,916626,115200,4,11614,1,3
71,1058291,0,1592401,45100,2,11706,1,0
30,439481,0,353837,37000,2,11604,2,2
51,766424,1,1100436,25500,4,11501,2,0
27,767892,2,1289219,40000,4,11503,2,1
51,778305,1,1144833,82000,5,11504,2,3
79,162042,0,398894,30000,1,11605,2,0
59,872009,0,1046527,137000,2,11502,1,2
39,554856,1,638755,80000,3,11608,2,1
35,542122,0,753288,49200,3,11610,2,2
33,538690,0,309361,125000,1,11603,2,1
60,61511,0,187669,90000,2,11601,1,0
54,197121,0,643812,248000,3,11608,1,2
38,1030454,2,1335651,108000,4,11703,1,1
55,143214,0,827647,95000,2,11612,1,1
59,555718,0,563559,21600,1,11616,3,0
49,979991,0,1348606,115000,1,11703,1,1
60,542562,0,345608,7800,2,11604,2,0
52,759083,3,1287823,497000,5,11503,1,2
49,697791,0,1206584,61900,2,11507,1,2
24,555073,0,269476,85000,2,11603,2,2
34,780801,0,1001144,59000,2,11505,1,1
63,555296,0,517343,80000,2,11607,1,1
53,166405,0,961709,140000,2,11615,2,2
30,604097,0,46548,34000,1,11802,2,1
31,1087155,0,1511443,83000,2,11705,2,2
36,530524,0,526420,105000,2,11607,2,2
52,912316,0,1143946,20800,1,11504,2,1
80,531468,0,607717,51470,1,11608,2,0
56,369446,0,904321,129000,1,11614,1,1
50,313889,1,971879,234801,3,11615,1,2
20,513971,0,144054,300,2,11602,2,0
70,836068,0,1236841,14600,1,11506,2,0
53,738477,0,1290763,124100,2,11503,1,1
51,85994,0,431145,363000,2,11605,1,2
49,555659,0,666038,35000,1,11609,1,1
33,420137,0,481599,146600,5,11606,2,2
45,283972,1,917301,8800,3,11614,2,0
37,622618,0,58102,214000,2,11801,1,2
48,511936,0,498459,65000,1,11607,2,1
33,518710,2,289789,25000,5,11603,2,1
64,619150,0,10337,25100,1,11802,1,0
48,181925,0,216170,135000,2,11601,2,2
35,287218,2,587948,279000,5,11616,1,2
86,546265,0,309767,22000,1,11603,2,0
42,212540,0,973094,124180,3,11615,1,2
50,1005974,2,1368097,54400,4,11702,2,1
53,955184,0,1394023,144000,2,11702,1,2
46,799939,0,1195925,55000,2,11507,1,1
56,364101,0,900374,94600,2,11613,1,1
58,441743,0,407271,172300,3,11605,1,3
44,1097836,2,1538052,137300,4,11705,1,2
59,323662,0,549603,452000,2,11616,1,2
58,968499,0,1371097,183000,3,11702,1,2
56,87158,2,438574,123000,5,11605,1,2
69,674167,0,1078711,142900,2,11502,1,1
80,554544,0,675301,417500,2,11609,1,1
48,555922,1,837117,56200,3,11612,2,3
26,884901,0,1118080,30200,1,11501,2,1
79,554437,0,923934,40600,2,11614,1,0
26,519685,0,266351,102630,2,11603,2,2
66,913342,0,1301690,4300,1,11503,2,0
79,140633,0,794358,66400,3,11611,1,1
94,554299,0,696060,52800,1,11609,1,0
40,229079,2,357029,202000,4,11604,1,1
25,1106643,0,1334080,116100,3,11703,2,3
53,78650,1,244081,367810,4,11603,1,1
22,558507,2,42286,8400,4,11802,2,1
58,24616,0,739857,170900,4,11610,1,1
48,768279,0,1234162,98500,3,11506,1,2
63,120957,1,221793,212100,3,11601,1,1
43,451050,2,591851,499000,4,11608,1,1
38,1218248,4,75785,147000,6,11801,2,2
60,522929,0,128700,27700,1,11602,2,1
63,99826,1,191636,212100,3,11601,1,1
80,81405,0,852468,8100,1,11612,2,0
50,1024264,1,1520081,170600,4,11705,1,3
32,535208,0,349843,118000,2,11604,2,2
56,953340,0,1387745,100700,3,11702,2,1
47,541480,0,519609,36700,1,11607,2,1
54,484132,0,727834,184830,2,11610,1,1
71,153311,0,668038,46800,2,11609,1,0
61,554712,0,447831,85000,1,11606,1,1
45,533003,0,311245,250000,2,11603,2,2
23,531774,0,143366,12000,1,11602,2,0
40,552478,3,885168,57000,5,11613,2,1
60,331552,1,713234,77000,3,11610,1,2
60,511303,0,947634,65000,1,11615,2,1
38,765061,1,1125561,8800,2,11501,2,0
46,1162457,1,1425775,79000,4,11701,2,2
84,333946,0,734514,31900,1,11610,1,0
73,908907,0,1174333,39600,2,11504,1,0
74,1115876,0,1466373,63200,2,11704,1,0
26,962045,0,1348026,75000,3,11703,2,2
39,559276,2,29520,96000,4,11802,1,2
54,545215,0,621656,22900,1,11608,2,1
23,563265,0,23565,64000,2,11802,2,2
46,538259,0,617537,110000,1,11608,2,1
81,555182,0,302952,25200,1,11603,1,0
31,363492,0,226964,155000,2,11601,1,2
59,614252,0,62224,428000,2,11801,1,1
42,1134117,1,1353588,82800,4,11703,1,2
57,722437,0,1300578,102000,2,11503,1,2
36,736641,3,1298853,34000,5,11503,2,1
49,534109,0,917297,190000,3,11614,2,2
59,863800,0,1217690,59000,2,11507,1,0
45,511659,0,420127,105600,2,11605,1,2
77,1095829,0,1515210,90600,2,11705,1,1
52,522657,0,313276,8800,1,11603,2,0
24,471956,0,908440,56000,2,11614,2,2
43,503440,0,175351,175200,1,11601,1,1
54,699136,0,1196484,60000,2,11507,1,2
33,519828,0,255092,142000,1,11603,2,1
63,658004,0,1032395,22000,1,11502,1,1
48,125755,1,541568,78000,3,11607,1,2
27,896080,1,1087142,98300,4,11501,2,2
59,263646,0,395079,334000,2,11605,1,1
49,856193,0,1198774,29000,2,11507,1,1
44,152820,0,536776,216000,2,11607,1,2
69,360819,0,636269,140200,3,11608,1,1
32,526537,0,326385,5000,1,11604,3,1
76,97795,0,558501,12400,1,11616,1,0
32,659923,0,1031357,21600,1,11502,2,1
32,86831,2,944119,99000,4,11615,2,1
32,989,2,420713,25400,3,11605,2,1
28,514657,0,120858,100000,3,11602,2,3
57,1070370,0,1470166,121000,3,11704,1,2
58,278797,1,910333,123800,3,11614,1,2
75,748027,0,1016213,276600,2,11505,1,0
23,897255,1,993783,67000,3,11505,2,2
33,596046,1,83626,55000,3,11801,1,1
63,549956,0,149568,37600,1,11602,1,0
31,1049197,0,1367535,155000,2,11702,1,2
57,406719,0,555017,441500,2,11616,1,1
45,1152643,3,1497267,139000,5,11704,1,1
51,616046,0,14130,106300,2,11802,1,1
69,51053,0,132715,212000,1,11602,1,0
74,722384,0,1300490,52400,1,11503,1,0
55,766579,0,1123033,39700,2,11501,2,1
58,1061460,0,1330070,108700,1,11703,1,0
58,206245,0,941879,72400,3,11614,1,3
28,555245,0,883770,40000,1,11613,2,1
33,532053,0,180549,78000,1,11601,2,1
60,917616,0,1175033,36500,1,11504,2,0
27,518167,0,419892,65000,1,11605,2,1
25,716573,1,1183000,40000,3,11507,1,1
41,556197,0,605477,275000,1,11608,2,1
30,523902,0,227079,130000,2,11601,2,2
55,174635,0,206620,197000,2,11601,1,2
34,532906,0,619104,110000,2,11608,1,2
32,369309,3,442526,52800,5,11606,1,1
25,549796,0,874373,40200,1,11613,2,1
56,235835,0,518421,83000,1,11607,1,1
31,521224,0,617018,84000,2,11608,2,1
29,519977,0,493399,115000,2,11607,2,1
59,669776,0,1305151,7700,1,11503,1,1
27,218827,0,766761,147000,3,11611,2,3
54,629646,0,42021,38500,2,11802,2,1
39,551823,0,312958,47000,1,11603,2,1
24,520696,0,269087,26000,1,11603,2,1
24,68582,0,639489,235200,5,11608,1,3
71,1136049,0,1398623,133900,2,11702,1,1
62,551014,0,286234,125000,1,11603,2,1
22,331495,0,907889,85000,3,11614,1,3
53,86862,2,585953,78000,5,11616,1,2
46,647510,1,67853,80300,4,11801,2,1
53,403197,8,541139,132800,12,11607,1,4
31,325106,0,331837,70000,1,11604,2,0
42,1184132,0,1574695,150000,1,11706,1,1
28,757688,0,1042499,0,1,11502,1,0
38,547308,0,601465,182800,4,11608,2,3
30,521457,0,331346,125000,2,11604,2,2
54,538788,0,431670,190500,1,11605,2,1
43,98132,0,907180,120000,2,11614,1,2
35,1041157,0,1393162,79000,2,11702,2,2
76,1085439,0,1340764,70100,3,11703,1,1
94,905306,0,1073310,19004,1,11502,2,0
49,1144743,0,1513250,77500,3,11705,1,3
58,125386,0,395020,105000,1,11605,2,1
62,850335,0,1296180,16500,2,11503,2,2
72,425693,0,369228,124000,2,11604,1,1
86,1170839,0,1336386,37600,1,11703,2,0
28,537502,0,408469,25200,2,11605,2,1
76,544304,0,860043,33940,1,11613,2,0
55,201387,0,390614,54800,2,11605,2,2
50,514577,0,740258,65000,2,11610,2,1
26,555135,0,237362,135000,1,11603,2,1
40,1198290,2,1587101,110200,4,11706,1,2
59,680177,0,1131949,94000,1,11504,1,1
33,539074,0,174498,105000,1,11601,2,1
63,689258,0,1147672,40000,1,11504,1,1
49,136521,0,145758,65000,1,11602,1,1
68,675663,0,1052582,40550,1,11502,1,0
26,799593,0,1302577,30000,1,11503,2,1
51,669178,0,1307810,55000,4,11503,2,2
66,83525,0,838489,599800,2,11612,1,2
58,1140237,1,1533952,142600,4,11705,1,3
58,1116977,1,1501926,293708,4,11704,1,2
40,1034233,2,1367173,177400,5,11702,1,3
43,410272,0,734542,2300,1,11610,2,0
48,737037,0,1298939,3220,1,11503,2,1
62,1182719,0,1519709,64200,2,11705,1,2
27,547133,0,144468,161000,4,11602,2,3
48,997441,0,1399989,35000,1,11702,2,1
61,537381,0,233570,75000,1,11603,1,0
85,644438,0,85082,41400,1,11801,2,1
26,555830,0,926187,43000,1,11614,1,1
30,432392,1,295990,140000,3,11603,1,1
62,1173029,0,1359416,51020,1,11702,2,1
62,1078095,0,1372340,96500,1,11702,1,1
46,516502,0,616094,10000,1,11608,2,0
47,1012225,0,1439907,43040,1,11701,2,1
35,325015,2,933155,130100,5,11614,1,3
70,590475,0,65777,126200,2,11801,1,0
68,693137,0,1030245,31500,1,11505,1,1
29,682926,0,1309732,66000,1,11503,2,1
49,44836,2,582933,239400,4,11616,1,2
83,837990,0,1025967,25100,2,11505,2,0
53,513101,0,429849,8400,1,11605,2,0
68,495029,0,680732,437300,2,11609,1,1
51,488084,0,156511,1900,2,11602,1,0
21,432783,0,297021,51500,2,11603,2,2
52,65633,2,363750,92100,4,11604,1,1
61,1200072,0,1589580,53600,4,11706,1,1
33,751342,0,1253012,56000,2,11506,2,2
43,703164,2,1218859,41000,4,11507,1,1
48,89817,2,382328,197400,4,11605,1,2
78,1172486,0,1337291,29500,2,11703,1,0
38,37538,3,105018,170100,5,11602,1,2
35,1070124,2,1461285,160000,4,11704,2,2
65,332471,0,384891,89760,4,11605,1,2
50,914601,0,1069806,55000,1,11502,2,1
45,535122,0,775905,22000,1,11611,2,1
56,558593,0,41057,16000,1,11802,2,1
26,792605,0,1130506,30000,1,11501,2,1
76,843438,0,1265270,56800,2,11506,1,0
38,1162885,0,1408400,48000,1,11701,2,1
63,322,1,536473,32300,4,11607,1,1
63,1009176,0,1334471,133700,4,11703,1,2
59,1042420,0,1367999,20700,2,11702,2,1
65,1172434,0,1355650,1290,1,11703,2,0
56,556568,0,675056,190000,2,11609,1,2
49,402358,1,360920,394000,3,11604,1,1
50,600742,0,25848,70000,1,11802,1,1
30,107211,0,160503,216000,2,11601,2,2
50,849497,2,1166632,458900,4,11504,1,2
61,673333,0,1282206,80000,1,11503,1,0
72,518848,0,274685,18000,1,11603,1,0
61,1118604,0,1427790,593000,2,11701,1,2
78,238010,0,454629,165600,2,11606,1,0
64,323355,0,221525,26000,1,11601,1,0
29,387795,3,972357,90000,5,11615,2,1
66,549839,0,901787,76500,2,11614,1,0
65,689159,0,1004123,60000,2,11505,1,2
58,361094,0,219635,164400,3,11601,1,1
46,716358,0,1209832,55000,2,11507,1,1
60,1134106,0,1353234,55000,1,11703,1,1
68,1110535,0,1459358,32100,1,11704,1,0
58,63636,0,872011,189000,2,11613,1,2
52,511478,0,200996,90000,1,11601,1,1
69,742662,0,1221655,316190,9,11506,1,2
40,472613,1,222322,200000,3,11601,1,2
57,429683,0,106320,110000,2,11602,1,2
69,554579,0,439444,13000,1,11606,2,1
25,519679,0,266365,74400,2,11603,2,2
46,554460,0,600202,6000,1,11608,2,0
31,999671,0,1449114,50000,1,11701,2,1
28,553653,0,864163,28000,2,11613,2,1
56,549803,0,420505,22160,1,11605,2,1
50,913259,0,1127465,30000,1,11501,2,1
51,92880,2,715625,136800,4,11610,1,2
64,556219,0,324912,257000,3,11604,1,3
61,1179103,0,1526024,66000,3,11705,1,2
74,909390,0,1270605,261600,2,11503,1,0
30,546942,1,786466,30000,2,11611,2,1
74,401818,0,459095,108800,4,11606,1,1
63,579277,0,87477,107200,2,11801,1,1
46,54809,1,713838,89850,4,11610,2,3
73,445707,0,614297,20000,1,11608,1,0
54,481750,0,738542,184830,2,11610,1,1
53,751706,0,1159186,493000,2,11504,1,2
33,1169902,2,1529107,37000,4,11705,2,2
35,80020,0,434769,47000,2,11605,2,2
63,1193084,1,1598355,323600,3,11706,1,1
40,406840,0,931912,106560,4,11614,1,3
29,1003742,3,1530159,26000,5,11705,2,1
71,73400,0,110527,164900,3,11602,1,1
52,887816,0,1229571,15100,1,11506,1,0
30,309172,0,408413,35000,2,11605,2,2
52,89790,0,876149,132000,3,11613,1,2
63,963753,0,1595232,70000,1,11706,1,1
26,144710,0,448603,79000,2,11606,2,2
47,1172903,1,1332582,45000,2,11703,1,1
54,302481,0,678501,200000,2,11609,1,2
65,305576,0,119483,32300,1,11602,1,0
71,185578,0,845322,153600,2,11612,2,1
77,685834,0,1155086,43800,1,11504,1,0
30,535821,1,567109,118800,4,11616,2,3
71,330890,0,217282,151000,2,11601,1,1
58,584919,0,32177,23800,4,11802,2,0
47,855118,3,1063792,40000,4,11502,2,1
39,996682,2,1413493,103000,4,11701,1,2
34,541276,2,717145,90000,4,11610,2,2
68,9575,0,632628,288600,2,11608,1,1
76,821049,0,1199924,50800,2,11507,1,0
52,54086,0,878439,78000,4,11613,1,2
52,154315,2,615744,150000,4,11608,1,1
29,681540,0,1213081,47000,2,11507,2,1
56,902581,0,1251348,158000,1,11506,1,1
58,545289,0,250448,160300,1,11603,1,1
36,723101,0,1231479,54300,2,11506,1,1
70,556567,0,443049,67280,1,11606,1,1
48,33055,2,353120,523000,4,11604,1,2
52,957429,1,1395546,160000,4,11702,1,1
47,1137836,1,1535778,118000,4,11705,1,2
52,540480,0,261038,170000,2,11603,2,2
68,570466,0,91180,43200,2,11801,1,0
62,516658,0,647839,120000,2,11608,2,2
25,555069,0,556072,110000,1,11616,2,1
75,834697,0,1259853,103000,2,11506,1,0
31,519293,0,777799,48500,3,11611,2,3
58,554512,0,634168,96000,2,11608,1,2
75,647942,0,40672,103600,3,11802,1,1
46,298271,1,730883,145000,3,11610,1,2
62,543642,0,630135,15880,1,11608,2,1
64,187682,0,491468,75000,2,11607,1,0
39,811250,0,1173533,56500,2,11504,1,1
56,711015,0,1196061,189000,3,11507,1,2
56,1140658,0,1458118,118000,2,11704,1,2
50,516724,0,365883,16000,1,11604,2,0
39,1122733,3,1550005,148500,6,11705,1,1
56,576861,0,83950,45000,1,11801,1,1
32,848547,0,1148906,94800,2,11504,2,2
44,546067,0,191819,120000,1,11601,1,1
31,534019,0,276252,80000,1,11603,2,1
52,908777,0,1287742,80200,4,11503,1,4
68,1197641,0,1560053,76500,2,11706,1,1
46,529332,0,624250,110000,1,11608,2,1
28,554215,0,672717,195000,2,11609,1,2
38,135343,2,655916,120000,4,11609,1,1
30,514269,0,264921,47000,1,11603,2,1
29,523761,0,257115,205000,2,11603,2,2
52,264038,1,948932,215020,3,11615,1,2
53,687313,1,1114818,11700,3,11501,2,1
73,527579,0,154843,53400,1,11602,1,0
50,117136,0,957661,235000,2,11615,1,2
26,532298,0,412440,92400,3,11605,2,2
27,552478,0,884864,0,2,11613,2,0
61,839900,0,1118576,66000,1,11501,1,1
62,433683,0,593717,471400,2,11608,1,1
46,549104,1,748034,41900,2,11610,2,1
51,1125541,0,1571286,101000,1,11706,1,1
36,878780,3,1123766,107600,4,11501,2,1
48,1170742,0,1311748,65000,1,11703,2,1
60,216391,0,740158,142000,2,11610,1,2
56,90744,4,974165,150000,10,11615,1,3
49,163885,1,158226,11600,2,11601,2,0
53,868160,2,1198169,101400,4,11507,1,2
30,246247,0,327974,107250,2,11604,2,1
59,421718,0,477155,180000,3,11606,1,2
50,530114,0,531563,172000,3,11607,1,3
24,519537,0,233927,26000,1,11603,2,1
68,277504,0,887437,66610,2,11613,1,1
60,522537,0,679855,215500,3,11609,1,3
46,348227,2,670948,516100,4,11609,2,1
64,1128933,0,1550299,80720,2,11705,1,1
38,996909,2,1352511,108000,4,11703,1,1
24,736586,0,1281891,44800,2,11503,2,2
44,1052638,8,1533485,43500,12,11705,2,2
65,705158,0,988519,218500,1,11505,1,0
30,585325,0,19433,95500,3,11802,2,3
45,166403,0,961621,40000,2,11615,1,1
25,515719,0,169450,94500,2,11601,2,2
47,463121,2,531858,520750,4,11607,1,1
62,610662,0,3158,47800,2,11802,1,1
66,32547,0,193592,17400,1,11601,2,0
61,1165426,0,1484907,480200,2,11704,1,1
59,1094374,0,1387018,3200,1,11702,2,0
59,527822,0,451519,110000,2,11606,1,2
34,538975,0,466912,62000,1,11606,2,1
43,1154865,1,1517477,103600,4,11705,2,2
37,917202,1,1039827,60000,3,11502,2,1
65,483730,0,550512,45400,1,11616,1,1
44,79630,3,751236,150000,5,11610,1,2
35,307296,1,356558,404000,3,11604,1,1
62,707833,0,1243295,67900,2,11506,2,1
35,555993,0,297869,143000,1,11603,2,1
32,280707,0,226558,225000,2,11601,2,2
44,500172,2,628005,440000,4,11608,1,1
56,1056165,1,1456746,166300,3,11704,1,1
55,1053759,0,1478442,200000,2,11704,1,2
73,1079487,0,1486484,40900,2,11704,1,0
94,515598,0,849853,15000,1,11612,2,0
64,990645,0,1518543,70930,2,11705,1,2
46,534589,0,366594,0,1,11604,3,0
78,577304,0,85074,24001,1,11801,1,0
41,1196847,0,1558415,155000,1,11706,1,1
62,500642,0,626713,471400,2,11608,1,1
55,626731,0,50432,220600,4,11802,1,3
46,492217,1,693227,0,2,11609,1,0
54,514155,0,444699,91270,2,11606,2,1
26,1136991,2,1357857,96000,6,11703,2,1
46,542440,0,388557,385000,1,11605,2,1
75,898822,0,1074094,137000,2,11502,1,1
73,849135,0,1137239,60120,2,11504,2,0
61,531872,0,787456,37900,1,11611,2,1
39,1091143,2,1457226,196000,4,11704,1,2
90,883846,0,1153609,87900,2,11504,1,0
35,734510,0,1116391,32000,1,11501,2,1
72,3698,1,611096,148000,4,11608,1,2
31,524828,0,428019,118360,2,11605,2,2
47,1163107,1,1471337,122000,4,11704,1,2
